,,,,,,,,,,,,,
Model,"Annual
MPG",,,,,,Model,M,PG,Annual,,,
"A-S9, 2.0L, 4cyl",26,24/31,"$1,850",5,T CD SS,,,,,,,,
,,,,,,,HYUND,AI,,,,,
CADILLAC,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,Kona Ele,ctric,,,,,
XT4 FWD,,,,,,,A-1,,120,132/108,$650,10,EV
"A-S9, 2.0L, 4cyl",26,24/30,"$2,350",5,PR T CD,SS,Kona FW,D,,,,,
,,,,,,,,,,,,,
XT5 FWD,,,,,,,"AM-S7, 1.6","L, 4cyl",32,29/35,"$1,500",7,T SS
"A-S9, 2.0L, 4cyl",24,22/29,"$2,550",5,PR T CD,SS,"AV-S1, 2.0L",", 4cyl",32,30/35,"$1,500",7,SS
"A-S9, 3.6L, 6cyl",21,19/26,"$2,250",4,CD SS,,Kona N,,,,,,
,,,,,,,,,,,,,
XT6 FWD,,,,,,,"AM-S8, 2.0","L, 4cyl",23,20/27,"$2,650",5,P T
"A-S9, 2.0L, 4cyl",23,21/27,"$2,650",5,PR T CD,SS,Nexo,,,,,,
"A-S9, 3.6L, 6cyl",21,19/26,"$2,250",4,CD SS,,,,,,,,
,,,,,,,A-1,,57,59/54,NA,10,H FCV
,,,,,,,,,,,,,
CHEVROLET,,,,,,,Nexo Blu,e,,,,,
,,,,,,,A-1,,61,65/58,NA,10,H FCV
Blazer FWD,,,,,,,,,,,,,
,,,,,,,,,,,,,
"A-9, 2.0L, 4cyl",25,22/29,"$1,900",5,T CD SS,,Santa Cr,uz FWD,,,,,
"A-9, 3.6L, 6cyl",22,19/27,"$2,150",5,CD SS,,"A-S8, 2.5L,",4cyl,23,21/26,"$2,050",5,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Equinox FWD,,,,,,,Santa Fe,FWD,,,,,
"A-6, 1.5L, 4cyl",28,26/31,"$1,700",6,T SS,,"A-S8, 2.5L,",4cyl,26,25/28,"$1,850",5,SS
,,,,,,,"AM-S8, 2.5","L, 4cyl",25,22/28,"$1,900",5,T SS
Trailblazer FWD,,,,,,,,,,,,,
,,,,,,,,,,,,,
"AV, 1.2L, 3cyl",30,29/31,"$1,600",6,T SS,,Tucson F,WD,,,,,
"AV, 1.3L, 3cyl",31,29/33,"$1,550",7,T SS,,"A-S8, 2.5L,",4cyl,29,26/33,"$1,650",6,SS
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Trax FWD,,,,,,,INFINITI,,,,,,
"A-S6, 1.4L, 4cyl",27,24/32,"$1,750",6,T,,,,,,,,
,,,,,,,QX50,,,,,,
FORD,,,,,,,"AV-S8, 2.0L",", 4cyl",26,23/29,"$2,350",5,PR T
,,,,,,,,,,,,,
Escape FWD,,,,,,,JEEP,,,,,,
"A-8, 1.5L, 3cyl",30,28/34,"$1,600",6,T CD SS,,,,,,,,
,,,,,,,Cheroke,e FWD,,,,,
Escape FWD HEV,,,,,,,,,,,,,
,,,,,,,"A-9, 2.0L, 4",cyl,26,23/31,"$1,850",5,T SS
"AV, 2.5L, 4cyl",41,44/37,"$1,150",8,HEV SS,,"A-9, 2.4L, 4",cyl,25,22/31,"$1,900",5,SS
,,,,,,,,,,,,,
Escape FWD PHEV,,,,,,,"A-9, 3.2L, 6",cyl,23,20/29,"$2,050",5,SS
"AV, 2.5L, 4cyl",,See pag,e 42.,,PHEV SS,,Compass,FWD,,,,,
,,,,,,,,,,,,,
Mustang Mach-E C,AL R,T 1 ER RW,D,,,,"A-6, 2.4L, 4",cyl,25,22/31,"$1,900",5,SS
A-1,101,108/94,$750,10,EV,,Renegad,e 2WD,,,,,
,,,,,,,,,,,,,
Mustang Mach-E R,WD,,,,,,"A-9, 1.3L, 4",cyl,27,24/32,"$1,750",6,T SS
A-1,103,110/96,$750,10,EV,,,,,,,,
,,,,,,,,,,,,,
Mustang Mach-E R,WD,Extended,,,,,KIA,,,,,,
,,,,,,,,,,,,,
A-1,97,104/90,$800,10,EV,,Seltos FW,D,,,,,
,,,,,,,"AV-S8, 2.0L",", 4cyl",31,29/35,"$1,550",7,SS
,,,,,,,,,,,,,
,,,,,,,,FU,EL E,CONO,MY G,UIDE,2022
,,,,,,,,,,,,,
,Model,M,PG,Annual,,,,Model,M,PG,Annual,,
,Conguration,,,Fuel,GHG,,Co,nguration,,,Fuel,GHG,
(tr,"ans, eng size, cyl) C",omb,City/Hwy,Cost,Rating,Notes,(trans,", eng size, cyl)",Comb,City/Hwy,Cost,Rating,
,,,,,,,,,,,,,
Sore,nto FWD,,,,,,,,,,,,
,,,,,,,TOYO,TA,,,,,
A-S8,", 2.5L, 4cyl",26,24/29,"$1,850",5,SS,,,,,,,
,,,,,,,,,,,,,
AM-,"S8, 2.5L, 4cyl",25,22/29,"$1,900",5,T SS,Coroll,a Cross,,,,,
Sore,nto Hybrid FW,D,,,,,AV-S10,", 2.0L, 4cyl",32,31/33,"$1,500",7,SS
AM-,"S6, 1.6L, 4cyl",37,39/35,"$1,300",8,T HEV SS,Highla,nder,,,,,
Spo,rtage FWD,,,,,,"A-S8, 3.","5L, 6cyl",24,21/29,"$2,000",5,SS
A-S6,", 2.0L, 4cyl",23,20/28,"$2,050",5,T,"A-S8, 3.","5L, 6cyl",23,20/28,"$2,050",5,
A-S6,", 2.4L, 4cyl",26,23/30,"$1,850",5,,Highla,nder Hybri,d,,,,
Tell,uride FWD,,,,,,"AV-S6,","2.5L, 4cyl",36,36/35,"$1,300",7,HEV
A-S8,", 3.8L, 6cyl",23,20/26,"$2,050",5,SS,RAV4,,,,,,
,,,,,,,"A-S8, 2.","5L, 4cyl",30,27/35,"$1,600",6,
,,,,,,,,,,,,,
LEX,US,,,,,,"A-S8, 2.","5L, 4cyl",30,27/35,"$1,600",6,SS
,,,,,,,,,,,,,
NX 2,50,,,,,,,,,,,,
,,,,,,,VOLK,SWAGEN,,,,,
A-S8,", 2.5L, 4cyl",28,26/33,"$1,700",6,SS,,,,,,,
,,,,,,,,,,,,,
RX 3,50,,,,,,Atlas,,,,,,
A-S8,", 3.5L, 6cyl",23,20/27,"$2,050",5,,"A-S8, 2.","0L, 4cyl",23,21/25,"$2,050",5,T SS
,,,,,,,"A-S8, 3.","6L, 6cyl",20,18/24,"$2,400",4,SS
,,,,,,,,,,,,,
RX 3,50 L,,,,,,,,,,,,
A-S8,", 3.5L, 6cyl",22,19/26,"$2,150",5,,Atlas C,ross Sport,,,,,
,,,,,,,"A-S8, 2.","0L, 4cyl",23,21/25,"$2,050",5,T SS
LIN,COLN,,,,,,"A-S8, 3.","6L, 6cyl",20,18/24,"$2,400",4,SS
,,,,,,,,,,,,,
Cors,air FWD,,,,,,ID.4 Pr,o,,,,,
,,,,,,,A-1,,107,116/98,$700,10,EV
A-S8,", 2.0L, 4cyl",25,22/29,"$1,900",5,T SS,,,,,,,
,,,,,,,,,,,,,
Nau,tilus FWD,,,,,,ID.4 Pr,o S,,,,,
,,,,,,,A-1,,102,110/93,$750,10,EV
"A-8,","2.0L, 4cyl",23,21/26,"$2,050",5,T SS,,,,,,,
A-S8,", 2.0L, 4cyl",23,21/26,"$2,050",5,T SS,Taos,,,,,,
,,,,,,,"A-8, 1.5","L, 4cyl",31,28/36,"$1,550",7,T SS
,,,,,,,,,,,,,
ME,RCEDES-BENZ,,,,,,Tigua,n,,,,,
,,,,,,,,,,,,,
GLC,300,,,,,,"A-S8, 2.","0L, 4cyl",26,23/30,"$1,850",5,T SS
"A-9,","2.0L, 4cyl",24,22/27,"$2,550",5,PR T SS,,,,,,,
,,,,,,,,,,,,,
,,,,,,,VOLV,O,,,,,
,,,,,,,,,,,,,
MIT,SUBISHI,,,,,,XC40 T,4,,,,,
,,,,,,,,,,,,,
Ecli,pse Cross 2WD,,,,,,"A-S8, 2.","0L, 4cyl",26,23/32,"$1,850",5,T SS
AV-S,"8, 1.5L, 4cyl",26,25/28,"$1,850",5,T,XC60,B5,,,,,
Ecli,pse Cross ES 2W,D,,,,,"A-S8, 2.","0L, 4cyl",26,23/30,"$2,350",5,PR T
AV-S,"8, 1.5L, 4cyl",27,26/29,"$1,750",6,T,,SMALL S,POR,T UTILIT,Y VEH,ICLES,4
,,,,,,,,,,,,,
Out,lander 2WD,,,,,,,,,,,,
AV-S,"8, 2.5L, 4cyl",27,24/31,"$1,750",6,,ACUR,A,,,,,
Out,lander Sport 2W,D,,,,,,,,,,,
,,,,,,,MDX A,WD,,,,,
AV-S,"6, 2.0L, 4cyl",27,24/30,"$1,750",6,,,,,,,,
,,,,,,,"A-S10,","3.5L, 6cyl",21,19/25,"$2,900",4,P CD
AV-S,"6, 2.4L, 4cyl",25,23/29,"$1,900",5,,,,,,,,
,,,,,,,RDX A,WD,,,,,
NIS,SAN,,,,,,"A-S10,","2.0L, 4cyl",23,21/27,"$2,650",5,P T S
,,,,,,,,,,,,,
Path,nder 2WD,,,,,,RDX A,WD A-SPEC,,,,,
A-S9,", 3.5L, 6cyl",23,21/26,"$2,050",5,SS,"A-S10,","2.0L, 4cyl",23,21/26,"$2,650",5,P T S
,,,,,,,,,,,,,
Rog,ue FWD,,,,,,ALFA,ROMEO,,,,,
AV-S,"8, 1.5L, 3cyl",33,30/37,"$1,450",7,T,,,,,,,
,,,,,,,,,,,,,
Rog,ue FWD SL/Plat,inu,m,,,,Stelvio,AWD,,,,,
AV-S,"8, 1.5L, 3cyl",32,29/36,"$1,500",7,T,"A-8, 2.0","L, 4cyl",24,22/28,"$2,550",5,P T S
,,,,,,,"A-8, 2.9","L, 6cyl",19,17/23,"$3,200",4,P T
,,,,,,,,,,,,,
,,,,,,,,,,,,,
TES,LA,,,,,,AUDI,,,,,,
,,,,,,,,,,,,,
Mod,el Y RWD,,,,,,,,,,,,
,,,,,,,Q3 qu,attro,,,,,
A-1,,129,140/119,$600,10,EV,,,,,,,
,,,,,,,"A-S8, 2.","0L, 4cyl",26,23/30,"$1,850",5,T SS
,,,,,,,,,,,,,
,,,,,,,Q3 S li,ne quattro,,,,,
,,,,,,,"A-S8, 2.","0L, 4cyl",24,21/28,"$2,000",5,T SS
,,,,,,,,,,,,,,,,
Model,M,PG,Annual,,,,,,M,o,del,M,PG,Annual,,
Conguration,,,Fuel,GHG,,,,,Con,gu,ration,,,Fuel,GHG,
"(trans, eng size, cyl)",Comb,City/Hwy,Cost,Rating,,No,tes,(tr,"ans, e",ng,"size, cyl)",Comb,City/Hwy,Cost,Rating,N
,,,,,,,,,,,,,,,,
Q5 quattro,,,,,,,E,qu,ino,x,AWD,,,,,
"AM-7, 2.0L, 4cyl",25,23/29,"$2,450",5,P T,MHEV,SS,"A-6,","1.5L,",4,cyl,27,25/30,"$1,750",6,T SS
,,,,,,,,,,,,,,,,
Q5 S line quattro,,,,,,,T,rai,lbla,z,er AWD,,,,,
"AM-S7, 2.0L, 4cyl",25,23/28,"$2,450",5,P T,MHEV,SS,"A-9,","1.3L,",3,cyl,28,26/30,"$1,700",6,T SS
,,,,,,,,,,,,,,,,
Q5 Sportback S lin,e qu,attro,,,,,T,rax,AW,D,,,,,,
"AM-S7, 2.0L, 4cyl",25,23/28,"$2,450",5,P T,MHEV,SS,A-S6,", 1.4","L,",4cyl,26,23/30,"$1,850",5,T
,,,,,,,,,,,,,,,,
Q5 TFSI e quattro,,,,,,,,,,,,,,,,
,,,,,,,F,IA,T,,,,,,,
"AM-S7, 2.0L, 4cyl",,See pag,e 42.,,P T,PHEV S,S,,,,,,,,,
,,,,,,,,,,,,,,,,
SQ5,,,,,,,5,00,X A,W,D,,,,,
"A-S8, 3.0L, 6cyl",21,19/24,"$2,900",4,P T,SS,,"A-9,","1.3L,",4,cyl,26,24/30,"$1,850",5,T SS
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
SQ5 Sportback,,,,,,,F,OR,D,,,,,,,
"A-S8, 3.0L, 6cyl",21,19/24,"$2,900",4,P T,SS,,,,,,,,,,
,,,,,,,B,ro,nco,4,WD,,,,,
BMW,,,,,,,,A-S1,"0, 2.",3L,", 4cyl",20,20/21,"$2,400",4,T PT4 SS
,,,,,,,,"M-7,",2.3L,", 4",cyl,20,20/21,"$2,400",4,T PT4 SS
,,,,,,,,,,,,,,,,
X3 M,,,,,,,,A-S1,"0, 2.",7L,", 6cyl",19,19/20,"$2,500",4,T PT4 SS
"A-S8, 3.0L, 6cyl",17,15/20,"$3,600",3,P T,SS,,,,,,,,,,
,,,,,,,B,ro,nco,B,adlands,4WD,,,,
,,,,,,,,,,,,,,,,
X3 M Competition,,,,,,,,A-S1,"0, 2.",3L,", 4cyl",17,17/17,"$2,800",3,T PT4 SS
"A-S8, 3.0L, 6cyl",17,15/20,"$3,600",3,P T,SS,,"M-7,",2.3L,", 4",cyl,17,16/17,"$2,800",3,T PT4 SS
,,,,,,,,,,,,,,,,
X3 M40i,,,,,,,,A-S1,"0, 2.",7L,", 6cyl",17,17/17,"$2,800",3,T PT4 SS
"A-S8, 3.0L, 6cyl",23,21/26,"$2,650",5,P T,MHEV,SS B,ro,nco,Bl,ack Dia,mond,4WD,,,
,,,,,,,,,,,,,,,,
X3 xDrive30i,,,,,,,,A-S1,"0, 2.",3L,", 4cyl",18,18/18,"$2,650",3,T PT4 SS
"A-S8, 2.0L, 4cyl",24,21/28,"$2,550",5,P T,SS,,"M-7,",2.3L,", 4",cyl,18,17/19,"$2,650",3,T PT4 SS
X4 M,,,,,,,B,ro,nco,S,asquatc,h 4WD,,,,
"A-S8, 3.0L, 6cyl",17,15/20,"$3,600",3,P T,SS,,A-S1,"0, 2.",3L,", 4cyl",18,18/17,"$2,650",3,T PT4 SS
,,,,,,,,,,,,,,,,
X4 M Competition,,,,,,,,"M-7,",2.3L,", 4",cyl,18,17/18,"$2,650",3,T PT4 SS
,,,,,,,,A-S1,"0, 2.",7L,", 6cyl",17,17/17,"$2,800",3,T PT4 SS
"A-S8, 3.0L, 6cyl",17,15/20,"$3,600",3,P T,SS,,,,,,,,,,
,,,,,,,B,ro,nco,S,port 4W,D,,,,
X4 M40i,,,,,,,,,,,,,,,,
,,,,,,,,"A-8,","1.5L,",3,cyl,26,25/28,"$1,850",5,T CD SS
"A-S8, 3.0L, 6cyl",23,21/26,"$2,650",5,P T,MHEV,SS,,,,,,,,,
,,,,,,,,A-S8,", 2.0","L,",4cyl,23,21/26,"$2,050",5,T PT4 SS
,,,,,,,,,,,,,,,,
X4 xDrive30i,,,,,,,E,co,Spo,rt,AWD,,,,,
"A-S8, 2.0L, 4cyl",24,21/28,"$2,550",5,P T,SS,,,,,,,,,,
,,,,,,,,A-S6,", 2.0","L,",4cyl,25,23/29,"$1,900",5,SS
,,,,,,,,,,,,,,,,
BUICK,,,,,,,E,dg,e A,W,D,,,,,
,,,,,,,,"A-8,","2.0L,",4,cyl,23,21/28,"$2,050",5,T SS
Encore AWD,,,,,,,,A-S8,", 2.0","L,",4cyl,23,20/28,"$2,050",5,T SS
"A-S6, 1.4L, 4cyl",26,23/30,"$1,850",5,T,,,A-S8,", 2.7","L,",6cyl,21,19/25,"$2,250",4,T SS
Encore GX AWD,,,,,,,E,sca,pe,A,WD,,,,,
"A-9, 1.3L, 3cyl",27,26/29,"$1,750",6,T SS,,,"A-8,","1.5L,",3,cyl,28,26/31,"$1,700",6,T CD SS
Envision AWD,,,,,,,,"A-8,","2.0L,",4,cyl,26,22/31,"$1,850",5,T SS
"A-S9, 2.0L, 4cyl",25,22/29,"$1,900",5,T C,D SS,E,sca,pe,A,WD HEV,,,,,
,,,,,,,,"AV,","2.5L,",4c,yl,40,43/37,"$1,200",8,PT4 HEV
CADILLAC,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,Mus,tan,g,Mach-E,AWD,,,,
XT4 AWD,,,,,,,,A-1,,,,93,99/86,$800,10,EV
"A-S9, 2.0L, 4cyl",24,22/29,"$2,550",5,PR,T CD S,S,Mus,tan,g,Mach-E,AWD,Extended,,,
,,,,,,,,,,,,,,,,
XT5 AWD,,,,,,,,A-1,,,,91,97/84,$850,10,EV
"A-S9, 2.0L, 4cyl",23,21/27,"$2,650",5,PR,T CD S,S,Mus,tan,g,Mach-E,CAL R,T 1 ER AW,D,,
"A-S9, 3.6L, 6cyl",21,18/26,"$2,250",4,CD,SS,,A-1,,,,98,105/91,$750,10,EV
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
XT6 AWD,,,,,,,,Mus,tan,g,Mach-E,GT,,,,
"A-S9, 2.0L, 4cyl",23,21/26,"$2,650",5,PR,T CD S,S,A-1,,,,84,90/77,$900,10,EV
"A-S9, 3.6L, 6cyl",21,18/25,"$2,250",4,CD,SS,,,,,,,,,,
,,,,,,,,Mus,tan,g,Mach-E,GT Pe,rformanc,e,,
CHEVROLET,,,,,,,,A-1,,,,82,88/75,$950,10,EV
,,,,,,,,,,,,,,,,
Blazer AWD,,,,,,,,,,,,,,,,
"A-9, 2.0L, 4cyl",24,22/27,"$2,000",5,T C,D SS,,,,,,,,,,
"A-9, 3.6L, 6cyl",21,19/26,"$2,250",4,CD,SS,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,F,UEL E,CONO,MY G,UIDE,2022
,Mode,"l
M",PG,Annual,,,,,Model,M,PG,Annual,,,
Co,ngura,tion,,Fuel,GHG,,,Con,guration,,,Fuel,GHG,,
(trans,", eng s","ize, cyl) Comb",City/Hwy,Cost,Rating,,Notes,"(trans,","eng size, cyl)",Comb,City/Hwy,Cost,Rating,,Notes
,,,,,,,,,,,,,,,
GENE,SIS,,,,,,J,AGU,AR,,,,,,
,,,,,,,,,,,,,,,
GV70,AWD,,,,,,E,-Pace,,,,,,,
"A-S8, 2",".5L, 4c",yl 24,22/28,"$2,550",5,P T SS,,"A-S9, 2.","0L, 4cyl",23,20/26,"$2,650",5,P T SS,
"A-S8, 2",".5L, 4c",yl 22,19/26,"$2,800",5,P T Sp,t Pkg SS E,-Pace,MHEV,,,,,,
"A-S8, 3",".5L, 6c",yl 21,19/25,"$2,900",4,P T SS,,,,,,,,,
,,,,,,,,"A-S9, 2.","0L, 4cyl",23,21/26,"$2,650",5,P T MH,EV SS
,,,,,,,,,,,,,,,
GMC,,,,,,,F,-Pace,,,,,,,
,,,,,,,,"A-S8, 2.","0L, 4cyl",24,22/27,"$2,550",5,P T SS,
Terrai,n AW,D,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"A-9, 1.5","L, 4cy",l 26,25/28,"$1,850",5,T SS,F,-Pace,P340 MH,EV,,,,,
,,,,,,,,"A-S8, 3.","0L, 6cyl",22,20/27,"$2,800",5,P MHE,V SS
HOND,A,,,,,,F,-Pace,P400 MH,EV,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,"A-S8, 3.","0L, 6cyl",22,19/26,"$2,800",5,P MHE,V SS
CR-V A,WD,,,,,,,,,,,,,,
"AV, 1.5","L, 4cyl",29,27/32,"$1,650",6,T SS,F,-Pace,SVR,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,"A-S8, 5.","0L, 8cyl",17,15/21,"$3,600",3,P S SS,
CR-V H,ybri,d AWD,,,,,,,,,,,,,
"AV, 2.0","L, 4cyl",38,40/35,"$1,250",8,HEV S,S J,EEP,,,,,,,
,,,,,,,,,,,,,,,
Passp,ort A,WD,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"A-S9, 3",".5L, 6c",yl 21,19/24,"$2,250",4,CD SS,C,herok,ee 4WD,,,,,,
,,,,,,,,"A-9, 2.0","L, 4cyl",24,21/29,"$2,000",5,T SS,
Pilot A,WD,,,,,,,"A-9, 2.4","L, 4cyl",24,21/29,"$2,000",5,SS,
"A-S9, 3",".5L, 6c",yl 22,19/26,"$2,150",5,CD SS,,"A-9, 3.2","L, 6cyl",22,19/27,"$2,150",5,SS,
Pilot A,WD,TrailSport,,,,,C,herok,ee Trailh,awk 4W,D,,,,
"A-S9, 3",".5L, 6c",yl 21,19/25,"$2,250",4,CD SS,,"A-9, 3.2","L, 6cyl",21,18/24,"$2,250",4,SS,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
HYUN,DAI,,,,,,C,ompa,ss 4WD,,,,,,
,,,,,,,,"A-9, 2.4","L, 4cyl",25,22/30,"$1,900",5,SS,
,,,,,,,,,,,,,,,
Kona,AWD,,,,,,R,eneg,ade 4WD,,,,,,
"AM-S7,","1.6L,",4cyl 29,27/32,"$1,650",6,T SS,,"A-9, 1.3","L, 4cyl",26,23/29,"$1,850",5,T SS,
"AV-S1,","2.0L, 4",cyl 30,28/33,"$1,600",6,SS,,,,,,,,,
,,,,,,,R,eneg,ade Trailh,awk 4,WD,,,,
Santa,Cruz,AWD,,,,,,,,,,,,,
,,,,,,,,"A-9, 1.3","L, 4cyl",24,22/27,"$2,000",5,T SS,
"A-S8, 2",".5L, 4c",yl 23,21/27,"$2,050",5,,,,,,,,,,
"AM-S8,","2.5L,",4cyl 22,19/27,"$2,150",5,T,,Wrang,ler 2dr 4,WD,,,,,
,,,,,,,,,,,,,,,
Santa,Fe A,WD,,,,,,"A-8, 2.0","L, 4cyl",23,22/24,"$2,050",5,T SS,
,,,,,,,,"A-8, 3.6","L, 6cyl",21,20/24,"$2,250",4,MHEV,SS
"A-S8, 2",".5L, 4c",yl 24,22/25,"$2,000",5,SS,,"A-8, 3.6","L, 6cyl",20,18/23,"$2,400",4,SS,
"AM-S8,","2.5L,",4cyl 24,21/28,"$2,000",5,T SS,,"M-6, 3.6","L, 6cyl",20,17/25,"$2,400",4,SS,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Santa,Fe H,ybrid,,,,,,Wrang,ler 4dr 4,WD,,,,,
"AM-S6,","1.6L,",4cyl 32,33/30,"$1,500",7,T HEV,SS,"A-8, 2.0","L, 4cyl",22,21/24,"$2,150",5,T SS,
,,,,,,,,,,,,,,,
Santa,Fe H,ybrid Blue,,,,,,"A-8, 3.6","L, 6cyl",21,19/24,"$2,250",4,MHEV,SS
"AM-S6,","1.6L,",4cyl 34,36/31,"$1,400",7,T HEV,SS,"A-8, 3.6","L, 6cyl",20,18/23,"$2,400",4,SS,
Santa,Fe P,lug-in Hybrid,,,,,,"M-6, 3.6","L, 6cyl",19,17/23,"$2,500",4,SS,
,,,,,,,,"A-8, 6.4","L, 8cyl",14,13/17,"$4,350",2,P CD,
"AM-S6,","1.6L,",4cyl,See pag,e 42.,,T PHE,V SS,,,,,,,,
,,,,,,,,Wrang,ler 4dr 4x,e,,,,,
Tucso,n AW,D,,,,,,,,,,,,,
,,,,,,,,"A-8, 2.0","L, 4cyl",,See pag,e 42.,,T PHEV,SS
"A-S8, 2",".5L, 4c",yl 26,24/29,"$1,850",5,,,,,,,,,,
,,,,,,,,Wrang,ler 4dr Ec,oDiese,l 4WD,,,,
Tucso,n Hy,brid,,,,,,,,,,,,,
,,,,,,,,"A-8, 3.0","L, 6cyl",25,22/29,"$2,200",5,D T SS,
"AM-S6,","1.6L,",4cyl 37,37/36,"$1,300",8,T HEV,SS,,,,,,,,
,,,,,,,,Wrang,ler Rubic,4dr Eco,Diesel 4,WD,,,
Tucso,n Hy,brid Blue,,,,,,,,,,,,,
,,,,,,,,"A-8, 3.0","L, 6cyl",23,21/26,"$2,350",4,D T SS,
"AM-S6,","1.6L,",4cyl 38,38/38,"$1,250",8,T HEV,SS,,,,,,,,
,,,,,,,,,,,,,,,
Tucso,n Plu,g-in Hybrid,,,,,K,IA,,,,,,,
"AM-S6,","1.6L,",4cyl,See pag,e 42.,,T PHE,V SS,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,S,eltos,AWD,,,,,,
INFIN,ITI,,,,,,,"AM-S7,","1.6L, 4cyl",27,25/30,"$1,750",6,T SS,
,,,,,,,,"AV-S8, 2",".0L, 4cyl",29,27/31,"$1,650",6,SS,
,,,,,,,,,,,,,,,
QX50,AWD,,,,,,S,orent,o AWD,,,,,,
"AV-S8,","2.0L, 4",cyl 25,22/28,"$2,450",5,PR T,,,,,,,,,
,,,,,,,,"A-S8, 2.","5L, 4cyl",24,23/25,"$2,000",5,SS,
QX55,AWD,,,,,,,"AM-S8,","2.5L, 4cyl",24,22/27,"$2,000",5,T SS,
"AV-S8,","2.0L, 4",cyl 25,22/28,"$2,450",5,PR T,S,orent,o Hybrid,AWD,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,"AM-S6,","1.6L, 4cyl",35,36/33,"$1,350",7,T HEV,SS
,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,
Mo,del,MP,G,Annual,,,,Model,M,PG,Annual,,
Cong,uration,,,Fuel,GHG,,,Conguration,,,Fuel,GHG,
"(trans, en","g size, cyl) C",omb C,ity/Hwy,Cost,Rating,,Notes,"(trans, eng size, cyl) C",omb,City/Hwy,Cost,Rating,N
,,,,,,,,,,,,,
Sorento,Plug-in Hy,brid,,,,,,CX-9 4WD,,,,,
"AM-S6, 1.6","L, 4cyl",,See pag,e 42.,,T PH,EV SS,"A-S6, 2.5L, 4cyl",23,20/26,"$2,050",5,T
,,,,,,,,,,,,,
Sportage,AWD,,,,,,,,,,,,
,,,,,,,,MERCEDES-BENZ,,,,,
"A-S6, 2.0L,",4cyl,21,19/24,"$2,250",4,T,,,,,,,
,,,,,,,,,,,,,
"A-S6, 2.4L,",4cyl,23,22/26,"$2,050",5,,,AMG GLC43 4matic,,,,,
Telluride,AWD,,,,,,,"A-9, 3.0L, 6cyl",21,18/25,"$2,900",4,PR T SS
"A-S8, 3.8L,",6cyl,21,19/24,"$2,250",4,SS,,AMG GLC43 4matic,Cou,pe,,,
,,,,,,,,"A-9, 3.0L, 6cyl",19,16/24,"$3,200",4,PR T SS
,,,,,,,,,,,,,
LAND R,OVER,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,EQB 300 4matic,,,,,
Discover,y Sport,,,,,,,A-1 1,01,104/98,$750,10,EV SS
"A-S9, 2.0L,",4cyl,20,19/23,"$3,050",4,P T S,S,EQB 350 4matic,,,,,
,,,,,,,,,,,,,
Range Ro,ver Evoqu,e,,,,,,A-1,96,98/93,$800,10,EV SS
"A-S9, 2.0L,",4cyl,22,20/27,"$2,800",5,P T S,S,GLA250 4matic,,,,,
,,,,,,,,,,,,,
Range Ro,ver Evoqu,e MH,EV,,,,,"AM-8, 2.0L, 4cyl",26,23/32,"$2,350",5,PR T SS
"A-S9, 2.0L,",4cyl,23,21/26,"$2,650",5,P T M,HEV SS,GLB250 4matic,,,,,
,,,,,,,,,,,,,
Range Ro,ver Velar,,,,,,,"AM-8, 2.0L, 4cyl",25,22/30,"$2,450",5,PR T SS
"A-S8, 2.0L,",4cyl,23,20/26,"$2,650",5,P T S,S,GLC300 4matic,,,,,
,,,,,,,,,,,,,
Range Ro,ver Velar,P340,MHEV,,,,,"A-9, 2.0L, 4cyl",24,21/28,"$2,550",5,PR T SS
"A-S8, 3.0L,",6cyl,22,20/26,"$2,800",5,P MH,EV SS,GLC300 4matic Cou,pe,,,,
,,,,,,,,,,,,,
Range Ro,ver Velar,P400,MHEV,,,,,"A-9, 2.0L, 4cyl",23,21/27,"$2,650",5,PR T SS
"A-S8, 3.0L,",6cyl,21,19/25,"$2,900",4,P MH,EV SS,GLE350,,,,,
,,,,,,,,,,,,,
,,,,,,,,"A-9, 2.0L, 4cyl",22,19/27,"$2,800",5,PR T SS
LEXUS,,,,,,,,,,,,,
,,,,,,,,GLE350 4matic,,,,,
NX 250 A,WD,,,,,,,"A-9, 2.0L, 4cyl",22,19/26,"$2,800",5,PR T SS
"A-S8, 2.5L,",4cyl,28,25/32,"$1,700",6,SS,,,,,,,
NX 350 A,WD,,,,,,,MITSUBISHI,,,,,
